Dataset,Barcode,Peptide,Kinase,LFC,totalMeanLFC
Pair02,710317315,P53_12_24,JNK,0.12947652442844193,0.12947652442844193
Pair02,710317315,P53_12_24,P38,0.12947652442844193,0.12947652442844193
Pair02,710317315,PLM_76_88,PIM,0,0
Pair02,710317315,PPR1A_28_40,JNK,-0.014589297633938791,-0.014589297633938791
Pair02,710317315,PPR1A_28_40,P38,-0.014589297633938791,-0.014589297633938791
Pair02,710317315,PRKDC_2618_2630,P38,0.041820175694626815,0.041820175694626815
Pair02,710317315,PRKDC_2618_2630,PIM,0.041820175694626815,0.041820175694626815
Pair02,710317315,PTN12_32_44,PIM,-0.8613630245425119,-0.8613630245425119
Pair02,710317315,RAF1_253_265,ERK,-0.1801541337591981,-0.1801541337591981
Pair02,710317315,RAF1_253_265,JNK,-0.1801541337591981,-0.1801541337591981
Pair02,710317315,RAF1_253_265,P38,-0.1801541337591981,-0.1801541337591981
Pair02,710317315,RAP1B_172_184,PIM,-0.06054154193505079,-0.06054154193505079
Pair02,710317315,RBL2_655_667,ERK,-0.02732458651223446,-0.02732458651223446
Pair02,710317315,RBL2_655_667,JNK,-0.02732458651223446,-0.02732458651223446
Pair02,710317315,RBL2_655_667,P38,-0.02732458651223446,-0.02732458651223446
Pair02,710317315,RBL2_655_667,PIM,-0.02732458651223446,-0.02732458651223446
Pair02,710317315,RB_242_254,ERK,-0.013296822613458215,-0.013296822613458215
Pair02,710317315,RB_242_254,P38,-0.013296822613458215,-0.013296822613458215
Pair02,710317315,RB_350_362,PIM,-0.33155985721141934,-0.33155985721141934
Pair02,710317315,RB_803_815,ERK,-0.17478453982939435,-0.17478453982939435
Pair02,710317315,RB_803_815,JNK,-0.17478453982939435,-0.17478453982939435
Pair02,710317315,RS6_228_240,PIM,-0.12444737092448843,-0.12444737092448843
Pair02,710317315,RYR1_4317_4329,PIM,-0.20709623423993673,-0.20709623423993673
Pair02,710317315,TOP2A_1463_1475,PIM,-0.9847332433466889,-0.9847332433466889
Pair02,710317315,VASP_271_283,PIM,-0.366194139760323,-0.366194139760323
Pair02,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair02,NA,DCX_49_61,ERK,NA,NA
Pair02,NA,ELK1_356_368,ERK,NA,NA
Pair02,NA,MPH6_140_152,P38,NA,NA
Pair02,NA,MYC_51_63,ERK,NA,NA
Pair02,NA,RBL2_632_644,ERK,NA,NA
Pair02,NA,VASP_150_162,PIM,NA,NA
Pair02,NA,ATF2_47_59,ERK,NA,NA
Pair02,NA,CSK21_355_367,ERK,NA,NA
Pair02,NA,ELK1_410_422,ERK,NA,NA
Pair02,NA,FRAP_2475_2487,P38,NA,NA
Pair02,NA,KIF11_919_931,ERK,NA,NA
Pair02,NA,LMNB1_16_28,ERK,NA,NA
Pair02,NA,MK10_214_226,ERK,NA,NA
Pair02,NA,MYBB_513_525,ERK,NA,NA
Pair02,NA,PDE5A_95_107,ERK,NA,NA
Pair02,NA,PP2AB_297_309,JNK,NA,NA
Pair02,NA,TLE2_246_258,ERK,NA,NA
Pair02,NA,TY3H_65_77,PIM,NA,NA
Pair02,NA,ADDB_696_708,ERK,NA,NA
Pair02,NA,AKT1_301_313,ERK,NA,NA
Pair02,NA,ELK1_356_368,JNK,NA,NA
Pair02,NA,ELK1_410_422,JNK,NA,NA
Pair02,NA,FIBA_569_581,ERK,NA,NA
Pair02,NA,IKBA_26_38,ERK,NA,NA
Pair02,NA,IKKB_686_698,ERK,NA,NA
Pair02,NA,KPB1_1011_1023,P38,NA,NA
Pair02,NA,LIPS_944_956,ERK,NA,NA
Pair02,NA,LMNA_192_204,PIM,NA,NA
Pair02,NA,MP2K1_281_293,ERK,NA,NA
Pair02,NA,P53_308_323,ERK,NA,NA
Pair02,NA,PDPK1_27_39,ERK,NA,NA
Pair02,NA,RB_774_786,ERK,NA,NA
Pair02,NA,STMN2_90_102,PIM,NA,NA
Pair02,NA,YAP1_121_133,ERK,NA,NA
Pair02,NA,BRCA1_1451_1463,ERK,NA,NA
Pair02,NA,C1R_201_213,ERK,NA,NA
Pair02,NA,COF1_17_29,ERK,NA,NA
Pair02,NA,CSK21_355_367,JNK,NA,NA
Pair02,NA,DCX_49_61,PIM,NA,NA
Pair02,NA,ERF_519_531,ERK,NA,NA
Pair02,NA,MP2K1_281_293,JNK,NA,NA
Pair02,NA,MYC_51_63,JNK,NA,NA
Pair02,NA,PDE5A_95_107,JNK,NA,NA
Pair02,NA,RAB1A_187_199,ERK,NA,NA
Pair02,NA,RADI_559_569,PIM,NA,NA
Pair02,NA,RBL2_632_644,JNK,NA,NA
Pair02,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair02,NA,TAU_524_536,ERK,NA,NA
Pair02,NA,TLE2_246_258,JNK,NA,NA
Pair02,NA,VASP_232_244,PIM,NA,NA
Pair02,NA,ATF2_47_59,JNK,NA,NA
Pair02,NA,F263_454_466,ERK,NA,NA
Pair02,NA,KIF11_919_931,JNK,NA,NA
Pair02,NA,MK10_214_226,JNK,NA,NA
Pair02,NA,MYBB_513_525,JNK,NA,NA
Pair02,NA,P53_308_323,JNK,NA,NA
Pair02,NA,RAB1A_187_199,JNK,NA,NA
Pair02,NA,RB_774_786,JNK,NA,NA
Pair02,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair02,NA,YAP1_121_133,JNK,NA,NA
Pair02,NA,ADDB_696_708,JNK,NA,NA
Pair02,NA,AKT1_301_313,JNK,NA,NA
Pair02,NA,BRCA1_1451_1463,JNK,NA,NA
Pair02,NA,C1R_201_213,JNK,NA,NA
Pair02,NA,CSK21_355_367,P38,NA,NA
Pair02,NA,ELK1_356_368,P38,NA,NA
Pair02,NA,ELK1_410_422,P38,NA,NA
Pair02,NA,KCNA1_438_450,ERK,NA,NA
Pair02,NA,KIF11_919_931,P38,NA,NA
Pair02,NA,LMNB1_16_28,JNK,NA,NA
Pair02,NA,MP2K1_281_293,P38,NA,NA
Pair02,NA,MYBB_513_525,P38,NA,NA
Pair02,NA,NFKB1_330_342,PIM,NA,NA
Pair02,NA,P53_308_323,P38,NA,NA
Pair02,NA,PDE5A_95_107,P38,NA,NA
Pair02,NA,PTK6_436_448,P38,NA,NA
Pair02,NA,RBL2_632_644,P38,NA,NA
Pair02,NA,REL_260_272,PIM,NA,NA
Pair02,NA,ATM_1972_1984,JNK,NA,NA
Pair02,NA,C1R_201_213,P38,NA,NA
Pair02,NA,ERF_519_531,P38,NA,NA
Pair02,NA,FIBA_569_581,JNK,NA,NA
Pair02,NA,IKKB_686_698,JNK,NA,NA
Pair02,NA,KCNA3_461_473,JNK,NA,NA
Pair02,NA,LIPS_944_956,PIM,NA,NA
Pair02,NA,PDPK1_27_39,JNK,NA,NA
Pair02,NA,RB_774_786,P38,NA,NA
Pair02,NA,RBL2_959_971,ERK,NA,NA
Pair02,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair02,NA,TLE2_246_258,P38,NA,NA
Pair02,NA,CDN1B_151_163,P38,NA,NA
Pair02,NA,COF1_17_29,P38,NA,NA
Pair02,NA,IKKB_686_698,P38,NA,NA
Pair02,NA,KCNA2_442_454,JNK,NA,NA
Pair02,NA,KPB1_1011_1023,PIM,NA,NA
Pair02,NA,RBL2_959_971,JNK,NA,NA
Pair02,NA,TAU_524_536,JNK,NA,NA
Pair02,NA,ATF2_47_59,P38,NA,NA
Pair02,NA,KCNA1_438_450,JNK,NA,NA
Pair02,NA,LMNB1_16_28,P38,NA,NA
Pair02,NA,VIGLN_289_301,PIM,NA,NA
Pair02,NA,YAP1_121_133,P38,NA,NA
Pair02,NA,ADDB_696_708,P38,NA,NA
Pair02,NA,AKT1_301_313,P38,NA,NA
Pair02,NA,ERF_519_531,PIM,NA,NA
Pair02,NA,KIF11_919_931,PIM,NA,NA
Pair02,NA,MK10_214_226,P38,NA,NA
Pair02,NA,PDE5A_95_107,PIM,NA,NA
Pair02,NA,RAB1A_187_199,PIM,NA,NA
Pair02,NA,COF1_17_29,PIM,NA,NA
Pair02,NA,KCNA2_442_454,P38,NA,NA
Pair02,NA,RBL2_959_971,P38,NA,NA
Pair02,NA,CDN1B_151_163,PIM,NA,NA
Pair02,NA,KCNA3_461_473,P38,NA,NA
Pair02,NA,LMNB1_16_28,PIM,NA,NA
Pair02,NA,PTK6_436_448,PIM,NA,NA
Pair02,NA,TAU_524_536,P38,NA,NA
Pair02,NA,FIBA_569_581,PIM,NA,NA
Pair02,NA,KCNA1_438_450,P38,NA,NA
Pair02,NA,FRAP_2443_2455,PIM,NA,NA
Pair02,NA,KCNA2_442_454,PIM,NA,NA
Pair02,NA,MK10_214_226,PIM,NA,NA
Pair02,NA,TAU_524_536,PIM,NA,NA
Pair02,NA,RBL2_959_971,PIM,NA,NA
Pair02,NA,KCNB1_489_501,PIM,NA,NA
Pair03,710317316,ACM1_444_456,ERK,0.7040151723649197,0.7040151723649197
Pair03,710317316,ACM1_444_456,JNK,0.7040151723649197,0.7040151723649197
Pair03,710317316,ACM1_444_456,P38,0.7040151723649197,0.7040151723649197
Pair03,710317316,ACM1_444_456,PIM,0.7040151723649197,0.7040151723649197
Pair03,710317316,ACM4_456_468,PIM,0.27395683267747106,0.27395683267747106
Pair03,710317316,ADDB_706_718,ERK,0.5237623442844188,0.5237623442844188
Pair03,710317316,ADDB_706_718,JNK,0.5237623442844188,0.5237623442844188
Pair03,710317316,ADDB_706_718,P38,0.5237623442844188,0.5237623442844188
Pair03,710317316,ADDB_706_718,PIM,0.5237623442844188,0.5237623442844188
Pair03,710317316,ANDR_785_797,PIM,0.27396705643619423,0.27396705643619423
Pair03,710317316,BAD_112_124,PIM,-0.6689248118654845,-0.6689248118654845
Pair03,710317316,BAD_69_81,ERK,1.2397049695796887,1.2397049695796887
Pair03,710317316,BAD_69_81,PIM,1.2397049695796887,1.2397049695796887
Pair03,710317316,BAD_93_105,PIM,0.0579557389954255,0.0579557389954255
Pair03,710317316,BCKD_45_57,PIM,0.16020984660910065,0.16020984660910065
Pair03,710317316,CA2D1_494_506,ERK,-0.14818799042205377,-0.14818799042205377
Pair03,710317316,CAC1C_1974_1986,PIM,0.6348674065474702,0.6348674065474702
Pair03,710317316,CD27_212_224,ERK,0.6633427310230258,0.6633427310230258
Pair03,710317316,CD27_212_224,JNK,0.6633427310230258,0.6633427310230258
Pair03,710317316,CD27_212_224,P38,0.6633427310230258,0.6633427310230258
Pair03,710317316,CD27_212_224,PIM,0.6633427310230258,0.6633427310230258
Pair03,710317316,CDK7_163_175,JNK,1.0865876849960907,1.0865876849960907
Pair03,710317316,CDK7_163_175,P38,1.0865876849960907,1.0865876849960907
Pair03,710317316,CDK7_163_175,PIM,1.0865876849960907,1.0865876849960907
Pair03,710317316,CDN1A_139_151,PIM,0.3155457647163473,0.3155457647163473
Pair03,710317316,CENPA_1_14,PIM,0.5047202133181234,0.5047202133181234
Pair03,710317316,CREB1_126_138,PIM,0.8624964762500649,0.8624964762500649
Pair03,710317316,CSF1R_701_713,PIM,0.2469147404705172,0.2469147404705172
Pair03,710317316,DESP_2842_2854,P38,0.9138433562502852,0.9138433562502852
Pair03,710317316,DESP_2842_2854,PIM,0.9138433562502852,0.9138433562502852
Pair03,710317316,E1A_ADE05_212_224,P38,-0.5513746272223123,-0.5513746272223123
Pair03,710317316,EPB42_241_253,PIM,1.2343340935804856,1.2343340935804856
Pair03,710317316,ERBB2_679_691,PIM,0.5444981770873918,0.5444981770873918
Pair03,710317316,ESR1_160_172,PIM,-0.43553895364999917,-0.43553895364999917
Pair03,710317316,FOXO3_25_37,ERK,0.2851752551174416,0.2851752551174416
Pair03,710317316,FOXO3_25_37,P38,0.2851752551174416,0.2851752551174416
Pair03,710317316,FOXO3_25_37,PIM,0.2851752551174416,0.2851752551174416
Pair03,710317316,GPR6_349_361,ERK,0.13107407247095448,0.13107407247095448
Pair03,710317316,GPR6_349_361,JNK,0.13107407247095448,0.13107407247095448
Pair03,710317316,GPR6_349_361,P38,0.13107407247095448,0.13107407247095448
Pair03,710317316,GRIK2_708_720,PIM,0.02141898363490613,0.02141898363490613
Pair03,710317316,GSUB_61_73,ERK,0.13520073788051423,0.13520073788051423
Pair03,710317316,H2B1B_ 27_40,PIM,0.6385618901052115,0.6385618901052115
Pair03,710317316,H32_3_18,PIM,0.33184356375244484,0.33184356375244484
Pair03,710317316,IF4E_203_215,ERK,0.01358906474795507,0.01358906474795507
Pair03,710317316,IF4E_203_215,P38,0.01358906474795507,0.01358906474795507
Pair03,710317316,KAP2_92_104,ERK,0.8629051138511237,0.8629051138511237
Pair03,710317316,KAP2_92_104,PIM,0.8629051138511237,0.8629051138511237
Pair03,710317316,KAPCG_192_206,ERK,0.32443495049793736,0.32443495049793736
Pair03,710317316,KAPCG_192_206,PIM,0.32443495049793736,0.32443495049793736
Pair03,710317316,KCC2G_278_289,PIM,0.13750352374993513,0.13750352374993513
Pair03,710317316,KCNA6_504_516,ERK,-0.37250038521986806,-0.37250038521986806
Pair03,710317316,KCNA6_504_516,JNK,-0.37250038521986806,-0.37250038521986806
Pair03,710317316,KCNA6_504_516,PIM,-0.37250038521986806,-0.37250038521986806
Pair03,710317316,KS6A1_374_386,PIM,-0.03754695396217844,-0.03754695396217844
Pair03,710317316,MARCS_152_164,ERK,0.3728409356246365,0.3728409356246365
Pair03,710317316,MARCS_152_164,JNK,0.3728409356246365,0.3728409356246365
Pair03,710317316,MARCS_152_164,P38,0.3728409356246365,0.3728409356246365
Pair03,710317316,MARCS_160_172,ERK,-0.1437770722672269,-0.1437770722672269
Pair03,710317316,MARCS_160_172,JNK,-0.1437770722672269,-0.1437770722672269
Pair03,710317316,MARCS_160_172,P38,-0.1437770722672269,-0.1437770722672269
Pair03,710317316,MBP_222_234,ERK,0.04138548496824068,0.04138548496824068
Pair03,710317316,MBP_222_234,JNK,0.04138548496824068,0.04138548496824068
Pair03,710317316,MP2K1_287_299,ERK,0.1679622721247105,0.1679622721247105
Pair03,710317316,MP2K1_287_299,JNK,0.1679622721247105,0.1679622721247105
Pair03,710317316,MP2K1_287_299,P38,0.1679622721247105,0.1679622721247105
Pair03,710317316,MP2K1_287_299,PIM,0.1679622721247105,0.1679622721247105
Pair03,710317316,MPIP1_172_184,PIM,-0.05167228770226284,-0.05167228770226284
Pair03,710317316,MPIP3_208_220,ERK,0.7075491061894716,0.7075491061894716
Pair03,710317316,MPIP3_208_220,JNK,0.7075491061894716,0.7075491061894716
Pair03,710317316,MPIP3_208_220,P38,0.7075491061894716,0.7075491061894716
Pair03,710317316,NCF1_296_308,PIM,0.6024234707873783,0.6024234707873783
Pair03,710317316,NEK2_172_184,ERK,0.08337008661645617,0.08337008661645617
Pair03,710317316,NEK2_172_184,P38,0.08337008661645617,0.08337008661645617
Pair03,710317316,NEK3_158_170,ERK,0.08472267890542717,0.08472267890542717
Pair03,710317316,NMDZ1_890_902,PIM,0.4304960459182059,0.4304960459182059
Pair03,710317316,NOS3_1171_1183,PIM,0.4990557824880284,0.4990557824880284
Pair03,710317316,NR4A1_344_356,PIM,0.3316432497205737,0.3316432497205737
Pair03,710317316,P53_12_24,ERK,-0.03786818559044325,-0.03786818559044325
Pair03,710317316,P53_12_24,JNK,-0.03786818559044325,-0.03786818559044325
Pair03,710317316,P53_12_24,P38,-0.03786818559044325,-0.03786818559044325
Pair03,710317316,PLM_76_88,PIM,0.08853667460165715,0.08853667460165715
Pair03,710317316,PPR1A_28_40,JNK,0.006225747597261133,0.006225747597261133
Pair03,710317316,PPR1A_28_40,P38,0.006225747597261133,0.006225747597261133
Pair03,710317316,PRKDC_2618_2630,P38,0.4506614090095651,0.4506614090095651
Pair03,710317316,PRKDC_2618_2630,PIM,0.4506614090095651,0.4506614090095651
Pair03,710317316,PTN12_32_44,PIM,0.31047639104210845,0.31047639104210845
Pair03,710317316,RAF1_253_265,ERK,0.19759995988516055,0.19759995988516055
Pair03,710317316,RAF1_253_265,JNK,0.19759995988516055,0.19759995988516055
Pair03,710317316,RAF1_253_265,P38,0.19759995988516055,0.19759995988516055
Pair03,710317316,RAP1B_172_184,PIM,0.14284684482424526,0.14284684482424526
Pair03,710317316,RBL2_655_667,ERK,0.0287242890366306,0.0287242890366306
Pair03,710317316,RBL2_655_667,JNK,0.0287242890366306,0.0287242890366306
Pair03,710317316,RBL2_655_667,P38,0.0287242890366306,0.0287242890366306
Pair03,710317316,RBL2_655_667,PIM,0.0287242890366306,0.0287242890366306
Pair03,710317316,RB_242_254,ERK,0.650223920159521,0.650223920159521
Pair03,710317316,RB_242_254,P38,0.650223920159521,0.650223920159521
Pair03,710317316,RB_350_362,PIM,0.14704111076897375,0.14704111076897375
Pair03,710317316,RB_803_815,ERK,0.4096067601220268,0.4096067601220268
Pair03,710317316,RB_803_815,JNK,0.4096067601220268,0.4096067601220268
Pair03,710317316,RS6_228_240,PIM,0.5575563433805044,0.5575563433805044
Pair03,710317316,RYR1_4317_4329,PIM,0.7986552271072189,0.7986552271072189
Pair03,710317316,TOP2A_1463_1475,PIM,-0.21436628079753017,-0.21436628079753017
Pair03,710317316,VASP_271_283,PIM,-0.5622185450648658,-0.5622185450648658
Pair03,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair03,NA,DCX_49_61,ERK,NA,NA
Pair03,NA,ELK1_356_368,ERK,NA,NA
Pair03,NA,MPH6_140_152,P38,NA,NA
Pair03,NA,MYC_51_63,ERK,NA,NA
Pair03,NA,RBL2_632_644,ERK,NA,NA
Pair03,NA,VASP_150_162,PIM,NA,NA
Pair03,NA,ATF2_47_59,ERK,NA,NA
Pair03,NA,CSK21_355_367,ERK,NA,NA
Pair03,NA,ELK1_410_422,ERK,NA,NA
Pair03,NA,FRAP_2475_2487,P38,NA,NA
Pair03,NA,KIF11_919_931,ERK,NA,NA
Pair03,NA,LMNB1_16_28,ERK,NA,NA
Pair03,NA,MK10_214_226,ERK,NA,NA
Pair03,NA,MYBB_513_525,ERK,NA,NA
Pair03,NA,PDE5A_95_107,ERK,NA,NA
Pair03,NA,PP2AB_297_309,JNK,NA,NA
Pair03,NA,TLE2_246_258,ERK,NA,NA
Pair03,NA,TY3H_65_77,PIM,NA,NA
Pair03,NA,ADDB_696_708,ERK,NA,NA
Pair03,NA,AKT1_301_313,ERK,NA,NA
Pair03,NA,ELK1_356_368,JNK,NA,NA
Pair03,NA,ELK1_410_422,JNK,NA,NA
Pair03,NA,FIBA_569_581,ERK,NA,NA
Pair03,NA,IKBA_26_38,ERK,NA,NA
Pair03,NA,IKKB_686_698,ERK,NA,NA
Pair03,NA,KPB1_1011_1023,P38,NA,NA
Pair03,NA,LIPS_944_956,ERK,NA,NA
Pair03,NA,LMNA_192_204,PIM,NA,NA
Pair03,NA,MP2K1_281_293,ERK,NA,NA
Pair03,NA,P53_308_323,ERK,NA,NA
Pair03,NA,PDPK1_27_39,ERK,NA,NA
Pair03,NA,RB_774_786,ERK,NA,NA
Pair03,NA,STMN2_90_102,PIM,NA,NA
Pair03,NA,YAP1_121_133,ERK,NA,NA
Pair03,NA,BRCA1_1451_1463,ERK,NA,NA
Pair03,NA,C1R_201_213,ERK,NA,NA
Pair03,NA,COF1_17_29,ERK,NA,NA
Pair03,NA,CSK21_355_367,JNK,NA,NA
Pair03,NA,DCX_49_61,PIM,NA,NA
Pair03,NA,ERF_519_531,ERK,NA,NA
Pair03,NA,MP2K1_281_293,JNK,NA,NA
Pair03,NA,MYC_51_63,JNK,NA,NA
Pair03,NA,PDE5A_95_107,JNK,NA,NA
Pair03,NA,RAB1A_187_199,ERK,NA,NA
Pair03,NA,RADI_559_569,PIM,NA,NA
Pair03,NA,RBL2_632_644,JNK,NA,NA
Pair03,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair03,NA,TAU_524_536,ERK,NA,NA
Pair03,NA,TLE2_246_258,JNK,NA,NA
Pair03,NA,VASP_232_244,PIM,NA,NA
Pair03,NA,ATF2_47_59,JNK,NA,NA
Pair03,NA,F263_454_466,ERK,NA,NA
Pair03,NA,KIF11_919_931,JNK,NA,NA
Pair03,NA,MK10_214_226,JNK,NA,NA
Pair03,NA,MYBB_513_525,JNK,NA,NA
Pair03,NA,P53_308_323,JNK,NA,NA
Pair03,NA,RAB1A_187_199,JNK,NA,NA
Pair03,NA,RB_774_786,JNK,NA,NA
Pair03,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair03,NA,YAP1_121_133,JNK,NA,NA
Pair03,NA,ADDB_696_708,JNK,NA,NA
Pair03,NA,AKT1_301_313,JNK,NA,NA
Pair03,NA,BRCA1_1451_1463,JNK,NA,NA
Pair03,NA,C1R_201_213,JNK,NA,NA
Pair03,NA,CSK21_355_367,P38,NA,NA
Pair03,NA,ELK1_356_368,P38,NA,NA
Pair03,NA,ELK1_410_422,P38,NA,NA
Pair03,NA,KCNA1_438_450,ERK,NA,NA
Pair03,NA,KIF11_919_931,P38,NA,NA
Pair03,NA,LMNB1_16_28,JNK,NA,NA
Pair03,NA,MP2K1_281_293,P38,NA,NA
Pair03,NA,MYBB_513_525,P38,NA,NA
Pair03,NA,NFKB1_330_342,PIM,NA,NA
Pair03,NA,P53_308_323,P38,NA,NA
Pair03,NA,PDE5A_95_107,P38,NA,NA
Pair03,NA,PTK6_436_448,P38,NA,NA
Pair03,NA,RBL2_632_644,P38,NA,NA
Pair03,NA,REL_260_272,PIM,NA,NA
Pair03,NA,ATM_1972_1984,JNK,NA,NA
Pair03,NA,C1R_201_213,P38,NA,NA
Pair03,NA,ERF_519_531,P38,NA,NA
Pair03,NA,FIBA_569_581,JNK,NA,NA
Pair03,NA,IKKB_686_698,JNK,NA,NA
Pair03,NA,KCNA3_461_473,JNK,NA,NA
Pair03,NA,LIPS_944_956,PIM,NA,NA
Pair03,NA,PDPK1_27_39,JNK,NA,NA
Pair03,NA,RB_774_786,P38,NA,NA
Pair03,NA,RBL2_959_971,ERK,NA,NA
Pair03,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair03,NA,TLE2_246_258,P38,NA,NA
Pair03,NA,CDN1B_151_163,P38,NA,NA
Pair03,NA,COF1_17_29,P38,NA,NA
Pair03,NA,IKKB_686_698,P38,NA,NA
Pair03,NA,KCNA2_442_454,JNK,NA,NA
Pair03,NA,KPB1_1011_1023,PIM,NA,NA
Pair03,NA,RBL2_959_971,JNK,NA,NA
Pair03,NA,TAU_524_536,JNK,NA,NA
Pair03,NA,ATF2_47_59,P38,NA,NA
Pair03,NA,KCNA1_438_450,JNK,NA,NA
Pair03,NA,LMNB1_16_28,P38,NA,NA
Pair03,NA,VIGLN_289_301,PIM,NA,NA
Pair03,NA,YAP1_121_133,P38,NA,NA
Pair03,NA,ADDB_696_708,P38,NA,NA
Pair03,NA,AKT1_301_313,P38,NA,NA
Pair03,NA,ERF_519_531,PIM,NA,NA
Pair03,NA,KIF11_919_931,PIM,NA,NA
Pair03,NA,MK10_214_226,P38,NA,NA
Pair03,NA,PDE5A_95_107,PIM,NA,NA
Pair03,NA,RAB1A_187_199,PIM,NA,NA
Pair03,NA,COF1_17_29,PIM,NA,NA
Pair03,NA,KCNA2_442_454,P38,NA,NA
Pair03,NA,RBL2_959_971,P38,NA,NA
Pair03,NA,CDN1B_151_163,PIM,NA,NA
Pair03,NA,KCNA3_461_473,P38,NA,NA
Pair03,NA,LMNB1_16_28,PIM,NA,NA
Pair03,NA,PTK6_436_448,PIM,NA,NA
Pair03,NA,TAU_524_536,P38,NA,NA
Pair03,NA,FIBA_569_581,PIM,NA,NA
Pair03,NA,KCNA1_438_450,P38,NA,NA
Pair03,NA,FRAP_2443_2455,PIM,NA,NA
Pair03,NA,KCNA2_442_454,PIM,NA,NA
Pair03,NA,MK10_214_226,PIM,NA,NA
Pair03,NA,TAU_524_536,PIM,NA,NA
Pair03,NA,RBL2_959_971,PIM,NA,NA
Pair03,NA,KCNB1_489_501,PIM,NA,NA
Pair05,710317317,ACM1_444_456,ERK,-0.06588793565645767,-0.06588793565645767
Pair05,710317317,ACM1_444_456,JNK,-0.06588793565645767,-0.06588793565645767
Pair05,710317317,ACM1_444_456,P38,-0.06588793565645767,-0.06588793565645767
Pair05,710317317,ACM1_444_456,PIM,-0.06588793565645767,-0.06588793565645767
Pair05,710317317,ACM4_456_468,PIM,-0.032550572143798195,-0.032550572143798195
Pair05,710317317,ADDB_706_718,ERK,0.14422938693824872,0.14422938693824872
Pair05,710317317,ADDB_706_718,JNK,0.14422938693824872,0.14422938693824872
Pair05,710317317,ADDB_706_718,P38,0.14422938693824872,0.14422938693824872
Pair05,710317317,ADDB_706_718,PIM,0.14422938693824872,0.14422938693824872
Pair05,710317317,ANDR_785_797,PIM,-0.16294854030739803,-0.16294854030739803
Pair05,710317317,BAD_112_124,PIM,-0.06175101109144432,-0.06175101109144432
Pair05,710317317,BAD_69_81,ERK,0.19612107249432675,0.19612107249432675
Pair05,710317317,BAD_69_81,PIM,0.19612107249432675,0.19612107249432675
Pair05,710317317,BAD_93_105,PIM,0,0
Pair05,710317317,BCKD_45_57,PIM,0.5620786100478177,0.5620786100478177
Pair05,710317317,CA2D1_494_506,ERK,-0.28606264233035716,-0.28606264233035716
Pair05,710317317,CAC1C_1974_1986,PIM,0.06130389786853607,0.06130389786853607
Pair05,710317317,CD27_212_224,ERK,-0.10791533916688723,-0.10791533916688723
Pair05,710317317,CD27_212_224,JNK,-0.10791533916688723,-0.10791533916688723
Pair05,710317317,CD27_212_224,P38,-0.10791533916688723,-0.10791533916688723
Pair05,710317317,CD27_212_224,PIM,-0.10791533916688723,-0.10791533916688723
Pair05,710317317,CDK7_163_175,JNK,0.07675719898403788,0.07675719898403788
Pair05,710317317,CDK7_163_175,P38,0.07675719898403788,0.07675719898403788
Pair05,710317317,CDK7_163_175,PIM,0.07675719898403788,0.07675719898403788
Pair05,710317317,CDN1A_139_151,PIM,-0.012223861653703594,-0.012223861653703594
Pair05,710317317,CENPA_1_14,PIM,0.023561139458186275,0.023561139458186275
Pair05,710317317,CREB1_126_138,PIM,-0.0674279275202907,-0.0674279275202907
Pair05,710317317,CSF1R_701_713,PIM,0,0
Pair05,710317317,DESP_2842_2854,P38,0.6689248118654845,0.6689248118654845
Pair05,710317317,DESP_2842_2854,PIM,0.6689248118654845,0.6689248118654845
Pair05,710317317,E1A_ADE05_212_224,P38,-0.05597647752931678,-0.05597647752931678
Pair05,710317317,EPB42_241_253,PIM,-0.3693374552737878,-0.3693374552737878
Pair05,710317317,ERBB2_679_691,PIM,-0.2701192894949127,-0.2701192894949127
Pair05,710317317,ESR1_160_172,PIM,-0.20339706570885419,-0.20339706570885419
Pair05,710317317,FOXO3_25_37,ERK,0.10672017924018995,0.10672017924018995
Pair05,710317317,FOXO3_25_37,P38,0.10672017924018995,0.10672017924018995
Pair05,710317317,FOXO3_25_37,PIM,0.10672017924018995,0.10672017924018995
Pair05,710317317,GPR6_349_361,ERK,0.24633047599320257,0.24633047599320257
Pair05,710317317,GPR6_349_361,JNK,0.24633047599320257,0.24633047599320257
Pair05,710317317,GPR6_349_361,P38,0.24633047599320257,0.24633047599320257
Pair05,710317317,GRIK2_708_720,PIM,-0.4557838416221527,-0.4557838416221527
Pair05,710317317,GSUB_61_73,ERK,0.228972569760161,0.228972569760161
Pair05,710317317,H2B1B_ 27_40,PIM,0.17433018056231342,0.17433018056231342
Pair05,710317317,H32_3_18,PIM,0.06871275008401412,0.06871275008401412
Pair05,710317317,IF4E_203_215,ERK,-0.10755314115480319,-0.10755314115480319
Pair05,710317317,IF4E_203_215,P38,-0.10755314115480319,-0.10755314115480319
Pair05,710317317,KAP2_92_104,ERK,-0.0842631654079371,-0.0842631654079371
Pair05,710317317,KAP2_92_104,PIM,-0.0842631654079371,-0.0842631654079371
