BioNavigator Version	6.3.67.0	PamGrid Version	QuantitationType	Median_SigmBg	Protocol file name	Image Analysis_STKDate	Sat, 05 Jun 2021 10:43:06 GMT
TAU_524_536		0.0	0.0	1.0	2.0	1.0	-2.0	0.0	1.0	2.0	4.0	-1.0	0.0	1.0	2.0	5.0	0.0	0.0	1.0	4.0	5.0	4.0	5.0	12.0	27.0	50.0	1.0	2.0	1.0	4.0	9.0	1.0	1.0	2.0	4.0	9.0	-1.0	1.0	1.0	3.0	6.0	2.0	6.0	14.0	26.0	63.0	2.0	-1.0	3.0	2.0	4.0	0.0	1.0	1.0	3.0	8.0	0.0	1.0	4.0	7.0	16.0
CREB1_126_138		-1.0	1.0	3.0	5.0	11.0	0.0	1.0	3.0	6.0	12.0	1.0	2.0	3.0	3.0	7.0	-2.0	1.0	0.0	2.0	7.0	8.0	16.0	39.0	80.0	161.0	1.0	2.0	9.0	16.0	30.0	1.0	3.0	8.0	16.0	31.0	0.0	3.0	6.0	12.0	23.0	6.0	14.0	34.0	72.0	146.0	1.0	4.0	8.0	15.0	29.0	0.0	1.0	2.0	8.0	12.0	1.0	3.0	9.0	18.0	38.0
NCF1_321_333		-1.0	1.0	4.0	4.0	7.0	0.0	0.0	1.0	5.0	8.0	1.0	1.0	3.0	3.0	5.0	2.0	-1.0	1.0	4.0	5.0	2.0	6.0	13.0	22.0	49.0	0.0	2.0	6.0	8.0	23.0	1.0	3.0	5.0	14.0	26.0	0.0	-1.0	3.0	6.0	13.0	2.0	3.0	12.0	23.0	42.0	2.0	2.0	5.0	10.0	20.0	1.0	0.0	2.0	6.0	8.0	0.0	1.0	4.0	9.0	23.0
CFTR_761_773		2.0	1.0	7.0	11.0	25.0	1.0	3.0	8.0	17.0	31.0	1.0	1.0	7.0	12.0	21.0	0.0	0.0	5.0	8.0	18.0	26.0	48.0	121.0	242.0	479.0	6.0	9.0	22.0	46.0	92.0	0.0	8.0	23.0	47.0	97.0	3.0	6.0	16.0	29.0	59.0	20.0	38.0	97.0	195.0	399.0	3.0	7.0	17.0	36.0	71.0	2.0	3.0	7.0	14.0	28.0	5.0	10.0	29.0	55.0	115.0
AKT1_301_313		2.0	-1.0	1.0	3.0	3.0	-1.0	0.0	2.0	2.0	4.0	-1.0	1.0	1.0	1.0	4.0	-1.0	0.0	-1.0	1.0	4.0	-1.0	-2.0	-3.0	-4.0	-9.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	1.0	-1.0	0.0	0.0	1.0	2.0	3.0	-2.0	-1.0	-3.0	-8.0	-12.0	1.0	0.0	-1.0	3.0	2.0	-1.0	1.0	1.0	3.0	2.0	-1.0	-1.0	-3.0	-3.0	-10.0
CA2D1_494_506		2.0	5.0	9.0	19.0	34.0	1.0	5.0	9.0	19.0	38.0	0.0	2.0	7.0	11.0	23.0	1.0	2.0	8.0	12.0	26.0	-1.0	2.0	2.0	6.0	9.0	-1.0	2.0	5.0	8.0	17.0	0.0	2.0	5.0	7.0	15.0	2.0	2.0	6.0	7.0	14.0	1.0	2.0	2.0	4.0	7.0	0.0	1.0	1.0	5.0	11.0	0.0	0.0	3.0	3.0	6.0	1.0	0.0	3.0	3.0	10.0
ELK1_410_422		0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	-1.0	0.0	2.0	2.0	-2.0	-4.0	-6.0	-15.0	-37.0	0.0	0.0	0.0	-2.0	-3.0	-2.0	-4.0	-4.0	-6.0	-10.0	0.0	-2.0	-2.0	-10.0	-17.0	-2.0	-2.0	-2.0	-15.0	-25.0	-1.0	-2.0	-1.0	-2.0	-9.0	-3.0	-2.0	-3.0	-3.0	-8.0	-1.0	-2.0	-7.0	-11.0	-17.0
H2B1B_ 27_40		1.0	2.0	2.0	5.0	11.0	0.0	1.0	1.0	5.0	11.0	0.0	1.0	3.0	6.0	11.0	0.0	1.0	2.0	5.0	10.0	287.0	559.0	1389.0	2744.0	3487.0	84.0	167.0	416.0	834.0	1646.0	148.0	291.0	724.0	1440.0	2841.0	158.0	313.0	781.0	1540.0	3047.0	270.0	526.0	1310.0	2580.0	3392.0	114.0	231.0	577.0	1146.0	2267.0	155.0	302.0	742.0	1481.0	2902.0	248.0	486.0	1214.0	2426.0	3574.0
KIF2C_105_118_S106G		0.0	2.0	7.0	15.0	32.0	3.0	4.0	9.0	18.0	39.0	1.0	4.0	12.0	23.0	46.0	2.0	3.0	5.0	10.0	23.0	62.0	127.0	309.0	607.0	1231.0	6.0	7.0	22.0	46.0	95.0	6.0	14.0	37.0	72.0	144.0	6.0	12.0	30.0	58.0	115.0	64.0	133.0	328.0	649.0	1288.0	6.0	12.0	32.0	64.0	123.0	5.0	9.0	31.0	58.0	118.0	29.0	59.0	147.0	291.0	582.0
MP2K1_287_299		0.0	2.0	6.0	10.0	17.0	0.0	1.0	8.0	11.0	21.0	0.0	1.0	6.0	10.0	21.0	2.0	4.0	6.0	10.0	20.0	0.0	4.0	7.0	18.0	30.0	3.0	2.0	6.0	15.0	28.0	1.0	2.0	6.0	11.0	24.0	-1.0	1.0	6.0	14.0	28.0	3.0	4.0	7.0	15.0	27.0	0.0	2.0	7.0	13.0	26.0	1.0	2.0	3.0	9.0	17.0	0.0	2.0	6.0	10.0	21.0
P53_12_24		2.0	0.0	3.0	3.0	8.0	1.0	1.0	3.0	4.0	7.0	0.0	1.0	0.0	3.0	9.0	-1.0	-1.0	3.0	3.0	8.0	2.0	1.0	1.0	3.0	3.0	-1.0	1.0	3.0	5.0	8.0	0.0	1.0	2.0	4.0	7.0	1.0	0.0	3.0	4.0	9.0	0.0	1.0	2.0	1.0	6.0	1.0	1.0	0.0	4.0	8.0	1.0	1.0	2.0	3.0	6.0	1.0	1.0	1.0	3.0	6.0
RB_242_254		0.0	1.0	5.0	6.0	14.0	1.0	1.0	3.0	7.0	13.0	2.0	1.0	3.0	6.0	11.0	0.0	2.0	3.0	7.0	12.0	0.0	1.0	2.0	4.0	4.0	-1.0	3.0	4.0	8.0	17.0	0.0	1.0	4.0	8.0	15.0	-1.0	1.0	4.0	8.0	16.0	0.0	0.0	0.0	7.0	8.0	0.0	2.0	3.0	10.0	17.0	-1.0	3.0	3.0	5.0	13.0	-1.0	-1.0	1.0	6.0	13.0
TLE2_246_258		-1.0	-1.0	1.0	1.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	0.0	2.0	3.0	-1.0	-2.0	-2.0	-5.0	-8.0	1.0	-1.0	0.0	3.0	4.0	0.0	0.0	-2.0	1.0	1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	-2.0	0.0	-6.0	1.0	2.0	0.0	-2.0	-1.0	-1.0	-1.0	0.0	0.0	-2.0	0.0	-2.0	-4.0	-3.0	-6.0
DESP_2842_2854		1.0	1.0	1.0	1.0	5.0	2.0	0.0	1.0	1.0	4.0	0.0	0.0	1.0	3.0	3.0	0.0	1.0	1.0	2.0	5.0	4.0	12.0	30.0	56.0	119.0	0.0	2.0	3.0	7.0	11.0	2.0	0.0	3.0	7.0	12.0	1.0	1.0	1.0	4.0	8.0	4.0	9.0	22.0	45.0	98.0	0.0	0.0	3.0	6.0	14.0	1.0	3.0	2.0	6.0	14.0	1.0	3.0	9.0	17.0	32.0
NFKB1_330_342		0.0	-2.0	2.0	2.0	3.0	1.0	1.0	0.0	2.0	4.0	1.0	-1.0	0.0	1.0	4.0	1.0	0.0	1.0	1.0	4.0	-1.0	5.0	13.0	27.0	47.0	-1.0	3.0	2.0	7.0	13.0	1.0	2.0	3.0	5.0	13.0	0.0	1.0	3.0	6.0	11.0	2.0	3.0	12.0	25.0	46.0	1.0	1.0	3.0	7.0	12.0	-1.0	1.0	2.0	4.0	6.0	1.0	2.0	3.0	9.0	19.0
F263_454_466		0.0	0.0	2.0	1.0	4.0	0.0	0.0	3.0	5.0	9.0	1.0	0.0	3.0	3.0	7.0	1.0	-1.0	0.0	4.0	5.0	1.0	3.0	4.0	10.0	21.0	2.0	0.0	2.0	4.0	8.0	1.0	1.0	2.0	4.0	9.0	0.0	2.0	2.0	5.0	8.0	2.0	2.0	2.0	7.0	13.0	-2.0	1.0	2.0	3.0	6.0	1.0	0.0	2.0	2.0	5.0	1.0	1.0	4.0	6.0	11.0
ANDR_785_797		1.0	3.0	7.0	10.0	25.0	3.0	4.0	9.0	16.0	33.0	2.0	2.0	5.0	11.0	23.0	1.0	0.0	4.0	10.0	21.0	248.0	487.0	1202.0	2364.0	3628.0	52.0	105.0	255.0	509.0	1022.0	78.0	157.0	386.0	770.0	1526.0	56.0	111.0	279.0	556.0	1104.0	195.0	384.0	949.0	1835.0	3642.0	60.0	114.0	281.0	575.0	1137.0	42.0	82.0	203.0	409.0	817.0	129.0	253.0	630.0	1268.0	2498.0
CD27_212_224		0.0	1.0	6.0	11.0	15.0	1.0	1.0	5.0	11.0	22.0	1.0	3.0	3.0	8.0	19.0	0.0	1.0	2.0	8.0	14.0	0.0	0.0	2.0	6.0	13.0	1.0	2.0	4.0	12.0	21.0	1.0	2.0	3.0	7.0	18.0	2.0	2.0	4.0	10.0	21.0	-1.0	0.0	-1.0	4.0	7.0	0.0	2.0	3.0	10.0	24.0	0.0	0.0	4.0	5.0	12.0	3.0	1.0	2.0	8.0	12.0
ERBB2_679_691		4.0	8.0	18.0	37.0	75.0	4.0	8.0	21.0	40.0	82.0	3.0	6.0	15.0	31.0	62.0	1.0	4.0	10.0	22.0	42.0	244.0	479.0	1195.0	2376.0	3553.0	64.0	124.0	302.0	602.0	1197.0	97.0	193.0	478.0	946.0	1893.0	93.0	182.0	453.0	903.0	1797.0	203.0	404.0	996.0	1975.0	3579.0	76.0	151.0	375.0	740.0	1486.0	70.0	139.0	341.0	688.0	1366.0	160.0	315.0	778.0	1558.0	3068.0
H32_3_18		0.0	0.0	3.0	4.0	10.0	1.0	2.0	2.0	3.0	12.0	0.0	0.0	3.0	6.0	10.0	1.0	2.0	3.0	5.0	9.0	195.0	383.0	953.0	1908.0	3588.0	14.0	30.0	75.0	153.0	300.0	48.0	99.0	250.0	499.0	993.0	51.0	102.0	252.0	506.0	1015.0	182.0	358.0	893.0	1760.0	3458.0	23.0	49.0	122.0	243.0	477.0	34.0	70.0	172.0	343.0	681.0	131.0	252.0	627.0	1260.0	2465.0
KPCB_19_31_A25S		2.0	3.0	8.0	18.0	34.0	1.0	4.0	9.0	22.0	38.0	2.0	3.0	9.0	14.0	27.0	2.0	2.0	6.0	12.0	25.0	36.0	74.0	186.0	375.0	741.0	3.0	7.0	13.0	27.0	56.0	4.0	9.0	24.0	45.0	94.0	5.0	11.0	28.0	55.0	113.0	41.0	78.0	197.0	399.0	805.0	4.0	7.0	17.0	34.0	70.0	5.0	11.0	27.0	58.0	117.0	33.0	66.0	159.0	326.0	649.0
MPH6_140_152		1.0	-1.0	0.0	0.0	4.0	1.0	0.0	-1.0	0.0	3.0	1.0	0.0	2.0	2.0	3.0	0.0	0.0	1.0	2.0	5.0	-1.0	0.0	-2.0	-1.0	1.0	1.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	2.0	4.0	1.0	0.0	1.0	-1.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	-2.0	1.0	1.0	4.0	1.0	2.0	-2.0	1.0	3.0
P53_308_323		0.0	1.0	0.0	2.0	6.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	2.0	6.0	-2.0	0.0	0.0	2.0	3.0	0.0	1.0	4.0	5.0	8.0	0.0	0.0	1.0	5.0	10.0	0.0	1.0	2.0	3.0	8.0	0.0	0.0	2.0	3.0	6.0	-1.0	0.0	1.0	5.0	10.0	2.0	1.0	1.0	3.0	8.0	0.0	0.0	1.0	3.0	7.0	1.0	2.0	2.0	3.0	9.0
RB_350_362		1.0	1.0	1.0	3.0	6.0	-1.0	1.0	0.0	4.0	6.0	0.0	0.0	1.0	5.0	5.0	-1.0	0.0	2.0	3.0	5.0	0.0	2.0	1.0	4.0	18.0	1.0	0.0	-1.0	5.0	9.0	0.0	1.0	1.0	5.0	9.0	-1.0	0.0	0.0	5.0	4.0	0.0	-1.0	0.0	6.0	12.0	2.0	2.0	1.0	3.0	9.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	4.0	16.0
TOP2A_1463_1475		1.0	1.0	5.0	9.0	17.0	1.0	2.0	5.0	11.0	23.0	1.0	1.0	7.0	13.0	26.0	2.0	1.0	3.0	8.0	14.0	528.0	1033.0	2560.0	3618.0	3232.0	114.0	223.0	560.0	1098.0	2189.0	182.0	365.0	912.0	1798.0	3539.0	155.0	312.0	783.0	1552.0	3045.0	487.0	957.0	2387.0	3577.0	3137.0	122.0	247.0	611.0	1225.0	2423.0	171.0	338.0	837.0	1671.0	3274.0	350.0	684.0	1679.0	3322.0	3538.0
E1A_ADE05_212_224		14.0	27.0	68.0	138.0	277.0	18.0	34.0	91.0	180.0	355.0	18.0	35.0	89.0	178.0	354.0	9.0	17.0	40.0	82.0	168.0	5.0	9.0	24.0	51.0	110.0	2.0	2.0	4.0	14.0	27.0	1.0	4.0	7.0	15.0	34.0	1.0	2.0	4.0	10.0	21.0	5.0	9.0	22.0	43.0	93.0	1.0	2.0	5.0	11.0	21.0	0.0	-1.0	1.0	5.0	14.0	2.0	3.0	9.0	19.0	36.0
PLM_76_88		-1.0	-1.0	2.0	1.0	5.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	2.0	3.0	4.0	1.0	0.0	2.0	0.0	2.0	8.0	17.0	41.0	82.0	158.0	2.0	2.0	7.0	15.0	25.0	0.0	4.0	7.0	12.0	29.0	0.0	0.0	5.0	8.0	14.0	6.0	15.0	38.0	81.0	154.0	0.0	4.0	6.0	10.0	23.0	0.0	1.0	2.0	4.0	6.0	4.0	4.0	10.0	21.0	46.0
KAP3_107_119		4.0	4.0	12.0	23.0	41.0	4.0	4.0	13.0	30.0	56.0	2.0	3.0	8.0	15.0	33.0	3.0	3.0	8.0	17.0	33.0	38.0	76.0	198.0	396.0	771.0	5.0	9.0	23.0	48.0	96.0	4.0	9.0	24.0	45.0	90.0	3.0	7.0	15.0	28.0	59.0	31.0	65.0	165.0	329.0	660.0	3.0	8.0	28.0	53.0	110.0	8.0	16.0	38.0	76.0	154.0	23.0	47.0	122.0	247.0	490.0
ANXA1_209_221		1.0	-1.0	-2.0	0.0	4.0	1.0	0.0	0.0	2.0	3.0	-1.0	0.0	-1.0	1.0	3.0	0.0	1.0	-1.0	0.0	4.0	-1.0	-1.0	0.0	-2.0	6.0	-1.0	-2.0	-3.0	-4.0	-5.0	-1.0	0.0	-3.0	-3.0	-8.0	-1.0	0.0	-2.0	-3.0	-4.0	-1.0	0.0	0.0	-5.0	-3.0	-2.0	-1.0	-2.0	-3.0	-8.0	-1.0	0.0	-1.0	-2.0	-1.0	0.0	0.0	-3.0	-3.0	-8.0
CDC2_154_169		1.0	0.0	2.0	3.0	6.0	-1.0	1.0	0.0	3.0	6.0	0.0	1.0	3.0	3.0	6.0	-1.0	1.0	1.0	2.0	8.0	0.0	1.0	-1.0	0.0	-5.0	0.0	0.0	1.0	1.0	5.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	3.0	6.0	-1.0	-1.0	-1.0	-2.0	-4.0	-2.0	1.0	1.0	0.0	2.0	-1.0	0.0	1.0	2.0	5.0	0.0	0.0	1.0	0.0	1.0
ERF_519_531		0.0	1.0	0.0	1.0	3.0	1.0	-1.0	1.0	3.0	1.0	1.0	2.0	1.0	3.0	2.0	0.0	0.0	1.0	2.0	5.0	3.0	7.0	19.0	42.0	93.0	-1.0	1.0	3.0	4.0	8.0	-1.0	-1.0	-1.0	3.0	9.0	0.0	-1.0	1.0	3.0	8.0	3.0	7.0	18.0	37.0	73.0	2.0	0.0	1.0	4.0	7.0	2.0	0.0	0.0	4.0	7.0	1.0	3.0	10.0	20.0	43.0
IF4E_203_215		0.0	1.0	3.0	5.0	9.0	1.0	1.0	3.0	6.0	11.0	1.0	1.0	2.0	5.0	10.0	-1.0	1.0	2.0	5.0	7.0	-1.0	1.0	4.0	1.0	16.0	0.0	1.0	3.0	6.0	10.0	0.0	0.0	2.0	3.0	12.0	1.0	0.0	3.0	2.0	8.0	-1.0	1.0	4.0	4.0	10.0	0.0	0.0	2.0	4.0	9.0	1.0	1.0	2.0	3.0	7.0	1.0	-1.0	1.0	5.0	11.0
KPCB_626_639		0.0	0.0	2.0	3.0	4.0	0.0	1.0	2.0	3.0	6.0	1.0	0.0	1.0	2.0	3.0	0.0	-1.0	1.0	3.0	4.0	1.0	0.0	2.0	3.0	8.0	0.0	1.0	2.0	5.0	7.0	1.0	1.0	2.0	3.0	8.0	0.0	0.0	1.0	3.0	7.0	0.0	0.0	1.0	1.0	3.0	2.0	-1.0	1.0	3.0	5.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	-1.0	1.0	3.0
MPIP1_172_184		2.0	0.0	4.0	8.0	11.0	1.0	2.0	5.0	8.0	18.0	3.0	0.0	2.0	4.0	13.0	0.0	2.0	2.0	6.0	15.0	5.0	11.0	26.0	52.0	100.0	2.0	3.0	11.0	22.0	40.0	3.0	5.0	10.0	21.0	40.0	1.0	2.0	8.0	16.0	32.0	6.0	15.0	38.0	73.0	147.0	0.0	5.0	12.0	23.0	45.0	2.0	1.0	6.0	12.0	25.0	3.0	5.0	15.0	31.0	59.0
PDE5A_95_107		0.0	-1.0	0.0	1.0	1.0	0.0	-1.0	3.0	1.0	2.0	1.0	1.0	-1.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0	2.0	4.0	8.0	0.0	-1.0	0.0	2.0	5.0	0.0	1.0	2.0	3.0	6.0	0.0	0.0	1.0	3.0	4.0	1.0	1.0	2.0	2.0	8.0	1.0	0.0	2.0	2.0	6.0	0.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	6.0
RB_774_786		0.0	-1.0	0.0	2.0	4.0	0.0	2.0	1.0	3.0	5.0	-1.0	-1.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	10.0	1.0	0.0	1.0	2.0	9.0	1.0	1.0	1.0	3.0	7.0	0.0	0.0	1.0	3.0	8.0	0.0	1.0	2.0	5.0	11.0	1.0	1.0	1.0	6.0	8.0	-1.0	1.0	0.0	2.0	4.0	0.0	-1.0	2.0	4.0	9.0
VASP_150_162		0.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	-1.0	0.0	0.0	1.0	0.0	1.0	3.0	7.0	15.0	1.0	1.0	-1.0	1.0	3.0	1.0	1.0	2.0	4.0	7.0	-2.0	0.0	0.0	4.0	7.0	0.0	2.0	3.0	7.0	19.0	-2.0	1.0	0.0	1.0	5.0	0.0	0.0	0.0	-1.0	7.0	-1.0	-2.0	2.0	3.0	6.0
EPB42_241_253		1.0	0.0	4.0	6.0	8.0	1.0	0.0	1.0	4.0	10.0	-1.0	2.0	3.0	3.0	6.0	0.0	0.0	1.0	3.0	7.0	1.0	5.0	7.0	19.0	34.0	0.0	1.0	2.0	5.0	11.0	0.0	0.0	1.0	3.0	4.0	-1.0	0.0	0.0	0.0	2.0	2.0	3.0	4.0	14.0	27.0	1.0	-1.0	2.0	2.0	5.0	1.0	0.0	0.0	-2.0	-1.0	-1.0	-1.0	0.0	1.0	3.0
PTN12_32_44		0.0	3.0	6.0	9.0	24.0	2.0	2.0	7.0	13.0	29.0	1.0	3.0	4.0	7.0	17.0	2.0	1.0	2.0	5.0	13.0	277.0	546.0	1369.0	2694.0	3549.0	86.0	169.0	418.0	827.0	1643.0	108.0	216.0	538.0	1070.0	2123.0	67.0	136.0	333.0	669.0	1330.0	250.0	505.0	1235.0	2459.0	3502.0	83.0	166.0	424.0	843.0	1680.0	69.0	143.0	351.0	698.0	1377.0	172.0	340.0	845.0	1683.0	3295.0
KCNA6_504_516		1.0	-1.0	7.0	12.0	24.0	2.0	5.0	10.0	19.0	34.0	1.0	4.0	9.0	15.0	34.0	-1.0	1.0	2.0	9.0	16.0	62.0	123.0	306.0	621.0	1228.0	8.0	16.0	40.0	83.0	166.0	10.0	21.0	52.0	108.0	217.0	6.0	13.0	37.0	74.0	152.0	63.0	129.0	318.0	634.0	1260.0	6.0	16.0	44.0	88.0	176.0	7.0	17.0	42.0	87.0	175.0	28.0	58.0	150.0	299.0	590.0
pVASP_150_164		175.0	344.0	843.0	1694.0	3345.0	196.0	395.0	989.0	1927.0	3637.0	206.0	402.0	1011.0	2005.0	3751.0	167.0	323.0	818.0	1612.0	3125.0	184.0	355.0	877.0	1747.0	3417.0	220.0	437.0	1065.0	2117.0	3700.0	195.0	390.0	963.0	1905.0	3716.0	183.0	356.0	889.0	1767.0	3478.0	143.0	281.0	701.0	1377.0	2719.0	180.0	352.0	869.0	1751.0	3345.0	131.0	260.0	651.0	1286.0	2543.0	135.0	267.0	659.0	1314.0	2592.0
CDK7_163_175		1.0	3.0	9.0	15.0	29.0	0.0	3.0	7.0	19.0	39.0	1.0	2.0	5.0	11.0	24.0	0.0	3.0	7.0	13.0	35.0	3.0	5.0	13.0	34.0	71.0	2.0	2.0	11.0	20.0	36.0	1.0	3.0	6.0	13.0	30.0	1.0	4.0	10.0	21.0	44.0	3.0	5.0	17.0	33.0	76.0	2.0	6.0	16.0	25.0	61.0	2.0	3.0	11.0	18.0	43.0	4.0	8.0	23.0	38.0	78.0
ESR1_160_172		2.0	2.0	11.0	23.0	51.0	3.0	5.0	17.0	32.0	67.0	3.0	8.0	18.0	37.0	75.0	1.0	4.0	8.0	16.0	32.0	38.0	79.0	196.0	391.0	772.0	4.0	7.0	16.0	33.0	67.0	5.0	10.0	29.0	56.0	116.0	4.0	8.0	25.0	43.0	93.0	38.0	76.0	185.0	374.0	745.0	3.0	6.0	16.0	32.0	61.0	5.0	7.0	18.0	35.0	75.0	11.0	23.0	57.0	118.0	230.0
IKBA_26_38		0.0	-1.0	1.0	0.0	2.0	-1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	1.0	2.0	0.0	2.0	-1.0	-1.0	-1.0	-1.0	0.0	1.0	1.0	2.0	3.0	2.0	1.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	-1.0	1.0	2.0	-2.0	0.0	1.0	0.0	1.0	2.0	0.0	-1.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0
KS6A1_374_386		2.0	2.0	4.0	7.0	15.0	1.0	3.0	3.0	10.0	20.0	0.0	2.0	4.0	8.0	17.0	1.0	1.0	2.0	7.0	12.0	1.0	3.0	5.0	13.0	24.0	1.0	5.0	6.0	15.0	29.0	2.0	4.0	7.0	13.0	26.0	1.0	3.0	5.0	11.0	25.0	0.0	2.0	6.0	12.0	22.0	0.0	3.0	8.0	11.0	28.0	0.0	3.0	7.0	11.0	20.0	2.0	2.0	5.0	9.0	18.0
MPIP3_208_220		-1.0	1.0	2.0	4.0	6.0	0.0	1.0	1.0	2.0	8.0	2.0	1.0	0.0	3.0	4.0	-1.0	1.0	2.0	4.0	7.0	3.0	2.0	5.0	10.0	22.0	1.0	0.0	0.0	5.0	11.0	1.0	1.0	3.0	4.0	11.0	1.0	1.0	2.0	5.0	8.0	2.0	4.0	5.0	11.0	24.0	2.0	1.0	2.0	5.0	13.0	0.0	1.0	1.0	5.0	11.0	1.0	3.0	4.0	9.0	21.0
PDPK1_27_39		-2.0	-1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	4.0	-1.0	1.0	-1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	2.0	-1.0	1.0	0.0	2.0	1.0	1.0	1.0	2.0	3.0	-1.0	-1.0	-1.0	1.0	1.0	0.0	-1.0	2.0	2.0	1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	4.0
RB_803_815		2.0	3.0	7.0	13.0	26.0	2.0	-1.0	7.0	15.0	32.0	1.0	2.0	6.0	9.0	20.0	1.0	-1.0	3.0	8.0	18.0	2.0	4.0	8.0	17.0	32.0	1.0	3.0	5.0	12.0	24.0	2.0	3.0	6.0	9.0	19.0	1.0	2.0	6.0	10.0	19.0	0.0	2.0	4.0	12.0	23.0	1.0	2.0	6.0	12.0	24.0	-1.0	0.0	5.0	7.0	11.0	1.0	0.0	5.0	11.0	22.0
VASP_232_244		-1.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	2.0	3.0	-1.0	0.0	2.0	1.0	5.0	-2.0	-1.0	0.0	1.0	4.0	-1.0	1.0	5.0	9.0	20.0	2.0	0.0	2.0	4.0	7.0	0.0	1.0	1.0	3.0	7.0	0.0	1.0	1.0	4.0	7.0	0.0	1.0	2.0	9.0	9.0	0.0	1.0	2.0	2.0	5.0	1.0	1.0	1.0	3.0	4.0	-1.0	1.0	1.0	4.0	8.0
GBRB2_427_439		2.0	1.0	6.0	8.0	21.0	2.0	2.0	7.0	16.0	29.0	1.0	2.0	6.0	11.0	20.0	0.0	0.0	3.0	8.0	16.0	106.0	210.0	519.0	1042.0	2049.0	18.0	33.0	83.0	164.0	329.0	21.0	41.0	105.0	209.0	419.0	11.0	24.0	58.0	118.0	234.0	109.0	212.0	530.0	1053.0	2086.0	14.0	33.0	83.0	168.0	334.0	10.0	18.0	46.0	91.0	185.0	48.0	93.0	227.0	452.0	897.0
PYGL_8_20		0.0	-1.0	3.0	4.0	8.0	1.0	-1.0	2.0	4.0	11.0	1.0	1.0	1.0	5.0	5.0	0.0	1.0	3.0	3.0	8.0	3.0	6.0	15.0	19.0	51.0	1.0	3.0	9.0	17.0	31.0	2.0	4.0	7.0	12.0	26.0	0.0	3.0	5.0	13.0	24.0	2.0	7.0	22.0	35.0	86.0	2.0	3.0	7.0	13.0	22.0	2.0	1.0	7.0	10.0	27.0	0.0	5.0	9.0	20.0	41.0
TY3H_65_77		1.0	0.0	2.0	4.0	5.0	0.0	1.0	1.0	5.0	6.0	0.0	1.0	1.0	2.0	5.0	0.0	1.0	1.0	1.0	5.0	1.0	2.0	11.0	20.0	36.0	1.0	0.0	1.0	4.0	10.0	1.0	0.0	2.0	5.0	9.0	0.0	1.0	3.0	4.0	10.0	2.0	4.0	5.0	16.0	33.0	0.0	2.0	0.0	3.0	11.0	1.0	1.0	1.0	4.0	3.0	1.0	0.0	2.0	4.0	13.0
