Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
MAPK11,Sphingosine,0.40973936,LINCSKD_31604,VCAP,120 h,LINCSCP_271329,PC3,10uM,6h
MAPK11,RU-24969,0.40975834,LINCSKD_31604,VCAP,120 h,LINCSCP_43289,NPC,10uM,6h
MAPK11,AC1LWZG4,0.40980571,LINCSKD_31604,VCAP,120 h,LINCSCP_21383,HEC108,10uM,6h
MAPK11,MLS001333211,0.4098907,LINCSKD_31604,VCAP,120 h,LINCSCP_238256,MCF7,10uM,24h
MAPK11,Probenecid,0.40995845,LINCSKD_31604,VCAP,120 h,LINCSCP_99204,HA1E,0.04uM,24h
MAPK11,TORIN1,0.41006019,LINCSKD_31604,VCAP,120 h,LINCSCP_145603,MDAMB231,0.04uM,24h
MAPK11,BX-795,0.41014178,LINCSKD_31604,VCAP,120 h,LINCSCP_13519,H1299,10uM,6h
MAPK11,HY-11007,0.4101807,LINCSKD_31604,VCAP,120 h,LINCSCP_83718,ASC.C,1.11uM,24h
MAPK11,SUGA1_008424,0.41023578,LINCSKD_31604,VCAP,120 h,LINCSCP_46590,PC3,10uM,6h
MAPK11,Iodophenpropit,0.41028251,LINCSKD_31604,VCAP,120 h,LINCSCP_18426,HCC515,10uM,6h
MAPK11,Selumetinib,0.41039245,LINCSKD_31604,VCAP,120 h,LINCSCP_113232,HME1,0.37uM,24h
MAPK11,SMR000651464,0.41039504,LINCSKD_31604,VCAP,120 h,LINCSCP_31365,MCF7,10uM,24h
MAPK11,MLS003178531,0.41049633,LINCSKD_31604,VCAP,120 h,LINCSCP_1585,A375,10uM,6h
MAPK11,Indomethacin,0.41052221,LINCSKD_31604,VCAP,120 h,LINCSCP_272536,PC3,10uM,24h
MAPK11,MLS000037800,0.41058934,LINCSKD_31604,VCAP,120 h,LINCSCP_22319,HEPG2,10uM,6h
MAPK11,Imiloxan,0.41073921,LINCSKD_31604,VCAP,120 h,LINCSCP_154413,PC3,0.37uM,24h
MAPK11,JSH-23,0.41076736,LINCSKD_31604,VCAP,120 h,LINCSCP_25626,HT29,5uM,24h
MAPK11,BRD-K72766058,0.41077799,LINCSKD_31604,VCAP,120 h,LINCSCP_279149,PC3,10uM,6h
MAPK11,ZINC05054912,0.41088177,LINCSKD_31604,VCAP,120 h,LINCSCP_211573,HA1E,10uM,6h
MAPK11,BRD-K63423329,0.41091192,LINCSKD_31604,VCAP,120 h,LINCSCP_48555,PC3,10uM,24h
MAPK11,CHEMBL2139291,0.41096342,LINCSKD_31604,VCAP,120 h,LINCSCP_59392,VCAP,10uM,6h
MAPK11,BRD-K42478751,0.41104371,LINCSKD_31604,VCAP,120 h,LINCSCP_64768,VCAP,10uM,6h
MAPK11,VGX-1027,0.41121277,LINCSKD_31604,VCAP,120 h,LINCSCP_118753,HT29,0.04uM,24h
MAPK11,BRD-K24893212,0.4112741,LINCSKD_31604,VCAP,120 h,LINCSCP_35100,MCF7,5uM,24h
MAPK11,301836-43-1,0.41129552,LINCSKD_31604,VCAP,120 h,LINCSCP_221150,HEPG2,10uM,6h
MAPK11,BRD-K62875000,0.41132967,LINCSKD_31604,VCAP,120 h,LINCSCP_60703,VCAP,5uM,6h
MAPK11,Benzylpenicillin,0.41147314,LINCSKD_31604,VCAP,120 h,LINCSCP_56578,VCAP,10uM,6h
MAPK11,Methyllycaconitine,0.41148568,LINCSKD_31604,VCAP,120 h,LINCSCP_289376,VCAP,10uM,6h
MAPK11,BRD-K54247306,0.41153953,LINCSKD_31604,VCAP,120 h,LINCSCP_61796,VCAP,5uM,24h
MAPK11,BRD-K01678149,0.41155759,LINCSKD_31604,VCAP,120 h,LINCSCP_65384,VCAP,10uM,6h
MAPK11,Cortisone,0.41157558,LINCSKD_31604,VCAP,120 h,LINCSCP_272576,PC3,10uM,24h
MAPK11,Diltiazem,0.41160944,LINCSKD_31604,VCAP,120 h,LINCSCP_217479,HCC515,10uM,6h
MAPK11,BRD-K53621751,0.41169184,LINCSKD_31604,VCAP,120 h,LINCSCP_195675,A549,5uM,24h
MAPK11,Cilomilast,0.41174491,LINCSKD_31604,VCAP,120 h,LINCSCP_46489,PC3,10uM,24h
MAPK11,CHEMBL3185502,0.41188349,LINCSKD_31604,VCAP,120 h,LINCSCP_62914,VCAP,5uM,24h
MAPK11,"2,8-Dinitroimipramine",0.41191103,LINCSKD_31604,VCAP,120 h,LINCSCP_15854,HA1E,10uM,6h
MAPK11,MLS-0390851.0001,0.41191142,LINCSKD_31604,VCAP,120 h,LINCSCP_31007,MCF7,10uM,24h
MAPK11,Nepafenac,0.41215359,LINCSKD_31604,VCAP,120 h,LINCSCP_74585,A375,0.04uM,24h
MAPK11,3-(4-Pyridyl)indole,0.41217627,LINCSKD_31604,VCAP,120 h,LINCSCP_10357,A673,10uM,6h
MAPK11,CHEMBL2362398,0.41227018,LINCSKD_31604,VCAP,120 h,LINCSCP_65280,VCAP,10uM,24h
MAPK11,Nbqx,0.41229783,LINCSKD_31604,VCAP,120 h,LINCSCP_33011,MCF7,10uM,6h
MAPK11,CHEMBL416418,0.41231541,LINCSKD_31604,VCAP,120 h,LINCSCP_36078,MCF7,10uM,6h
MAPK11,TIROFIBAN HYDROCHLORIDE,0.412318,LINCSKD_31604,VCAP,120 h,LINCSCP_75326,A375,0.04uM,24h
MAPK11,SA-243423,0.41235902,LINCSKD_31604,VCAP,120 h,LINCSCP_254431,MCF7,1uM,6h
MAPK11,Tfmpp,0.41259305,LINCSKD_31604,VCAP,120 h,LINCSCP_293965,VCAP,10uM,24h
MAPK11,Molindone,0.41261008,LINCSKD_31604,VCAP,120 h,LINCSCP_140600,MCF7,0.37uM,24h
MAPK11,WZ 4002,0.41265704,LINCSKD_31604,VCAP,120 h,LINCSCP_149789,NPC.TAK,1.11uM,24h
MAPK11,BL003-049-HDAC3,0.41268564,LINCSKD_31604,VCAP,120 h,LINCSCP_49232,PC3,3uM,24h
MAPK11,MLS002607669,0.41285596,LINCSKD_31604,VCAP,120 h,LINCSCP_189028,A549,10uM,24h
MAPK11,Ketorolac,0.41300941,LINCSKD_31604,VCAP,120 h,LINCSCP_31783,MCF7,10uM,6h
MAPK11,BRD-K79758054,0.41314147,LINCSKD_31604,VCAP,120 h,LINCSCP_249863,MCF7,10uM,24h
MAPK11,BRD-K91568452,0.41324266,LINCSKD_31604,VCAP,120 h,LINCSCP_64820,VCAP,10uM,6h
MAPK11,BRD-K56945633,0.41325868,LINCSKD_31604,VCAP,120 h,LINCSCP_60211,VCAP,5uM,24h
MAPK11,Quinacrine,0.41328852,LINCSKD_31604,VCAP,120 h,LINCSCP_10477,AGS,10uM,6h
MAPK11,ascorbic-acid,0.41334982,LINCSKD_31604,VCAP,120 h,LINCSCP_156861,PC3,0.37uM,24h
MAPK11,"(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate",0.41351313,LINCSKD_31604,VCAP,120 h,LINCSCP_235712,MCF7,10uM,6h
MAPK11,MBX-2982,0.41357804,LINCSKD_31604,VCAP,120 h,LINCSCP_104249,HELA,10uM,24h
MAPK11,BRD-K18048820,0.4136341,LINCSKD_31604,VCAP,120 h,LINCSCP_297084,VCAP,5uM,6h
MAPK11,BRD-K69760878,0.41380258,LINCSKD_31604,VCAP,120 h,LINCSCP_41115,NEU,10uM,24h
MAPK11,SCHEMBL7531261,0.41382943,LINCSKD_31604,VCAP,120 h,LINCSCP_13012,FIBRNPC,10uM,24h
MAPK11,Diphemanil,0.41414304,LINCSKD_31604,VCAP,120 h,LINCSCP_391,A375,10uM,24h
MAPK11,Oxedrine,0.41419359,LINCSKD_31604,VCAP,120 h,LINCSCP_26263,HT29,10uM,6h
MAPK11,Hydroxyl,0.41421243,LINCSKD_31604,VCAP,120 h,LINCSCP_254701,MCF7,3uM,6h
MAPK11,BRD-K78438907,0.41451173,LINCSKD_31604,VCAP,120 h,LINCSCP_65700,VCAP,10uM,24h
MAPK11,"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",0.4145138,LINCSKD_31604,VCAP,120 h,LINCSCP_111064,HELA,0.37uM,24h
MAPK11,LRRK2-IN-1,0.4145763,LINCSKD_31604,VCAP,120 h,LINCSCP_111877,HEPG2,10uM,24h
MAPK11,BRD-K18321170,0.41459331,LINCSKD_31604,VCAP,120 h,LINCSCP_61324,VCAP,5uM,6h
MAPK11,MDL 72832,0.41469046,LINCSKD_31604,VCAP,120 h,LINCSCP_55875,VCAP,10uM,24h
MAPK11,Aminopentamide Sulfate,0.41481091,LINCSKD_31604,VCAP,120 h,LINCSCP_6799,A549,10uM,24h
MAPK11,M3M3FBS,0.41486541,LINCSKD_31604,VCAP,120 h,LINCSCP_53895,SNUC5,80uM,6h
MAPK11,MEGXM0_000433,0.41487824,LINCSKD_31604,VCAP,120 h,LINCSCP_20196,HCC515,10uM,6h
MAPK11,Methyltestosterone,0.41493184,LINCSKD_31604,VCAP,120 h,LINCSCP_239318,MCF7,10uM,6h
MAPK11,Farnesylthioacetic acid,0.41494271,LINCSKD_31604,VCAP,120 h,LINCSCP_27134,HT29,10uM,6h
MAPK11,BRD-K07563916,0.41501521,LINCSKD_31604,VCAP,120 h,LINCSCP_61937,VCAP,5uM,24h
MAPK11,Masitinib,0.41506016,LINCSKD_31604,VCAP,120 h,LINCSCP_69859,A375,3.33uM,24h
MAPK11,423735-93-7,0.4150605,LINCSKD_31604,VCAP,120 h,LINCSCP_236695,MCF7,10uM,6h
MAPK11,"4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",0.41506883,LINCSKD_31604,VCAP,120 h,LINCSCP_9289,A549,1uM,6h
MAPK11,Amoxapine,0.41514415,LINCSKD_31604,VCAP,120 h,LINCSCP_138643,MCF7,3.33uM,24h
MAPK11,Nimesulide,0.41522635,LINCSKD_31604,VCAP,120 h,LINCSCP_241166,MCF7,10uM,24h
MAPK11,BRD-K31931684,0.41536958,LINCSKD_31604,VCAP,120 h,LINCSCP_65618,VCAP,10uM,24h
MAPK11,VU0404997-2,0.41545575,LINCSKD_31604,VCAP,120 h,LINCSCP_31313,MCF7,10uM,24h
MAPK11,Menadione,0.41551282,LINCSKD_31604,VCAP,120 h,LINCSCP_251241,MCF7,3uM,6h
MAPK11,Nisoxetine,0.4156817,LINCSKD_31604,VCAP,120 h,LINCSCP_176198,YAPC,3.33uM,24h
MAPK11,CHEMBL2131388,0.41568888,LINCSKD_31604,VCAP,120 h,LINCSCP_65252,VCAP,10uM,24h
MAPK11,MLS002477154,0.41577502,LINCSKD_31604,VCAP,120 h,LINCSCP_1773,A375,10uM,6h
MAPK11,BRD-K47512679,0.41586911,LINCSKD_31604,VCAP,120 h,LINCSCP_249790,MCF7,10uM,24h
MAPK11,3-N-Propylxanthine,0.41592201,LINCSKD_31604,VCAP,120 h,LINCSCP_169072,YAPC,0.12uM,24h
MAPK11,"N-(3-Cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)-2-{[3-cyano-6-(thiophen-2-yl)pyridin-2-yl]sulfanyl}acetamide",0.41593417,LINCSKD_31604,VCAP,120 h,LINCSCP_16385,HA1E,10uM,6h
MAPK11,BRD-K41931739,0.41601902,LINCSKD_31604,VCAP,120 h,LINCSCP_270751,PC3,10uM,24h
MAPK11,916985-21-2,0.41606724,LINCSKD_31604,VCAP,120 h,LINCSCP_55447,U937,10uM,6h
MAPK11,Foretinib,0.41607204,LINCSKD_31604,VCAP,120 h,LINCSCP_163288,SKBR3,0.04uM,3h
MAPK11,BRD-K83397037-001-01-0,0.41618637,LINCSKD_31604,VCAP,120 h,LINCSCP_61289,VCAP,5uM,24h
MAPK11,BRD-K87182158,0.41640098,LINCSKD_31604,VCAP,120 h,LINCSCP_305129,VCAP,5uM,24h
MAPK11,BRD-K58962381-001-01-4,0.41652006,LINCSKD_31604,VCAP,120 h,LINCSCP_3274,A375,5uM,24h
MAPK11,AC1LWSL2,0.41671137,LINCSKD_31604,VCAP,120 h,LINCSCP_34146,MCF7,10uM,24h
MAPK11,Mepivacaine,0.41673131,LINCSKD_31604,VCAP,120 h,LINCSCP_93590,HA1E,1.11uM,24h
MAPK11,Aurora A Inhibitor I,0.41675006,LINCSKD_31604,VCAP,120 h,LINCSCP_6632,A549,10uM,6h
MAPK11,Etomoxir,0.41676985,LINCSKD_31604,VCAP,120 h,LINCSCP_30534,MCF7,90uM,24h
MAPK11,TG100-115,0.41678,LINCSKD_31604,VCAP,120 h,LINCSCP_270801,PC3,10uM,24h
MAPK11,Fraxidin Methyl Ether,0.41685531,LINCSKD_31604,VCAP,120 h,LINCSCP_55828,VCAP,10uM,6h
MAPK11,BRD-A81936046,0.41690473,LINCSKD_31604,VCAP,120 h,LINCSCP_286481,SNGM,10uM,6h
MAPK11,BRD-K33116513,0.41691199,LINCSKD_31604,VCAP,120 h,LINCSCP_61440,VCAP,5uM,24h
MAPK11,Regorafenib,0.41702503,LINCSKD_31604,VCAP,120 h,LINCSCP_149385,NPC,10uM,24h
MAPK11,Licochalcone A,0.41704097,LINCSKD_31604,VCAP,120 h,LINCSCP_117988,HT29,3.33uM,24h
MAPK11,CHEMBL2333339,0.41706729,LINCSKD_31604,VCAP,120 h,LINCSCP_271173,PC3,10uM,24h
MAPK11,BRD-K63903580,0.41710335,LINCSKD_31604,VCAP,120 h,LINCSCP_60907,VCAP,5uM,24h
MAPK11,BRD-K11880681,0.41710583,LINCSKD_31604,VCAP,120 h,LINCSCP_61679,VCAP,5uM,6h
MAPK11,Darinaparsin,0.41725236,LINCSKD_31604,VCAP,120 h,LINCSCP_53329,SKMEL1,10uM,6h
MAPK11,BRD-K33762302,0.41729214,LINCSKD_31604,VCAP,120 h,LINCSCP_7965,A549,10uM,6h
MAPK11,Fosinopril,0.41736091,LINCSKD_31604,VCAP,120 h,LINCSCP_168623,YAPC,0.12uM,24h
MAPK11,FLUDARABINE PHOSPHATE,0.41744468,LINCSKD_31604,VCAP,120 h,LINCSCP_142650,MCF7,3.33uM,24h
MAPK11,HMS3264J07,0.41747319,LINCSKD_31604,VCAP,120 h,LINCSCP_14822,HA1E,10uM,6h
MAPK11,BRD-K63923428,0.41757474,LINCSKD_31604,VCAP,120 h,LINCSCP_35036,MCF7,5uM,24h
MAPK11,CHEMBL2144686,0.4175957,LINCSKD_31604,VCAP,120 h,LINCSCP_64689,VCAP,10uM,24h
MAPK11,AMSACRINE,0.41760053,LINCSKD_31604,VCAP,120 h,LINCSCP_174280,YAPC,0.04uM,24h
MAPK11,Tasquinimod,0.41791619,LINCSKD_31604,VCAP,120 h,LINCSCP_169788,YAPC,10uM,24h
MAPK11,TGX 221,0.41803116,LINCSKD_31604,VCAP,120 h,LINCSCP_85614,BT20,10uM,3h
MAPK11,Pioglitazone,0.41809469,LINCSKD_31604,VCAP,120 h,LINCSCP_140327,MCF7,10uM,24h
MAPK11,Ischemin,0.41811968,LINCSKD_31604,VCAP,120 h,LINCSCP_150155,NPC.TAK,1.11uM,24h
MAPK11,SCH-58261,0.41819495,LINCSKD_31604,VCAP,120 h,LINCSCP_7529,A549,10uM,6h
MAPK11,SA-1939064,0.41830232,LINCSKD_31604,VCAP,120 h,LINCSCP_252287,MCF7,0.5uM,24h
MAPK11,Medroxyprogesterone Acetate,0.41830529,LINCSKD_31604,VCAP,120 h,LINCSCP_17011,HA1E,10uM,6h
MAPK11,Epitiostanol,0.41831205,LINCSKD_31604,VCAP,120 h,LINCSCP_47862,PC3,10uM,6h
MAPK11,CP466722,0.41837761,LINCSKD_31604,VCAP,120 h,LINCSCP_145108,MDAMB231,3.33uM,3h
MAPK11,Rofecoxib,0.418445,LINCSKD_31604,VCAP,120 h,LINCSCP_191994,A549,10uM,6h
MAPK11,CHEMBL607856,0.41848462,LINCSKD_31604,VCAP,120 h,LINCSCP_19764,HCC515,10uM,6h
MAPK11,Domperidone,0.4186482,LINCSKD_31604,VCAP,120 h,LINCSCP_214894,HCC515,10uM,6h
MAPK11,BRD-K71571889,0.41868031,LINCSKD_31604,VCAP,120 h,LINCSCP_63400,VCAP,5uM,24h
MAPK11,ZINC01063165,0.41897128,LINCSKD_31604,VCAP,120 h,LINCSCP_58622,VCAP,10uM,24h
MAPK11,Naphazoline,0.41901336,LINCSKD_31604,VCAP,120 h,LINCSCP_126813,HT29,0.04uM,24h
MAPK11,AC1M43RN,0.41906166,LINCSKD_31604,VCAP,120 h,LINCSCP_237143,MCF7,10uM,6h
MAPK11,BRD-K66809950,0.41913645,LINCSKD_31604,VCAP,120 h,LINCSCP_299037,VCAP,5uM,6h
MAPK11,MLS000063560,0.4191418,LINCSKD_31604,VCAP,120 h,LINCSCP_4740,A549,10uM,6h
MAPK11,BRD-K54789622,0.41938417,LINCSKD_31604,VCAP,120 h,LINCSCP_60209,VCAP,5uM,24h
MAPK11,GSK-1904529A,0.41957007,LINCSKD_31604,VCAP,120 h,LINCSCP_145805,MDAMB231,0.12uM,3h
MAPK11,CHEMBL2355882,0.41964875,LINCSKD_31604,VCAP,120 h,LINCSCP_27625,HT29,5uM,24h
MAPK11,CHEMBL3188835,0.41966561,LINCSKD_31604,VCAP,120 h,LINCSCP_3306,A375,5uM,24h
MAPK11,SCHEMBL17497315,0.41967029,LINCSKD_31604,VCAP,120 h,LINCSCP_38412,MCF7,0.5uM,24h
MAPK11,BRD-K47812430,0.41973213,LINCSKD_31604,VCAP,120 h,LINCSCP_63383,VCAP,5uM,24h
MAPK11,HG-9-91-01,0.41974577,LINCSKD_31604,VCAP,120 h,LINCSCP_146562,NEU,3.33uM,24h
MAPK11,BRD-K76915833,0.41984108,LINCSKD_31604,VCAP,120 h,LINCSCP_48627,PC3,10uM,24h
MAPK11,Nobiletin,0.4198592,LINCSKD_31604,VCAP,120 h,LINCSCP_18381,HCC515,10uM,6h
MAPK11,MLS000709026,0.41996896,LINCSKD_31604,VCAP,120 h,LINCSCP_40050,NCIH2073,40uM,6h
MAPK11,KUC104254,0.42001846,LINCSKD_31604,VCAP,120 h,LINCSCP_19846,HCC515,10uM,6h
MAPK11,PRL-3InhibitorI,0.4200316,LINCSKD_31604,VCAP,120 h,LINCSCP_17646,HCC15,40uM,6h
MAPK11,BRD-K52542879,0.42007329,LINCSKD_31604,VCAP,120 h,LINCSCP_312024,VCAP,10uM,24h
MAPK11,[(8-Methyl-2-oxo-4-phenyl-2H-chromen-7-yl)oxy]acetic acid,0.42010739,LINCSKD_31604,VCAP,120 h,LINCSCP_22295,HEPG2,10uM,6h
MAPK11,Etanidazole,0.42039634,LINCSKD_31604,VCAP,120 h,LINCSCP_80883,A375,0.12uM,24h
MAPK11,BRD-K84290569,0.42054102,LINCSKD_31604,VCAP,120 h,LINCSCP_8208,A549,5uM,24h
MAPK11,BRD-K43680293,0.42055739,LINCSKD_31604,VCAP,120 h,LINCSCP_65457,VCAP,10uM,6h
MAPK11,Dipyridamole,0.42075059,LINCSKD_31604,VCAP,120 h,LINCSCP_172047,YAPC,0.37uM,24h
MAPK11,BRD-K29451642,0.42092489,LINCSKD_31604,VCAP,120 h,LINCSCP_65614,VCAP,10uM,24h
MAPK11,936890-98-1,0.42094278,LINCSKD_31604,VCAP,120 h,LINCSCP_163924,SKBR3,1.11uM,3h
MAPK11,AK-778/12434114,0.42097369,LINCSKD_31604,VCAP,120 h,LINCSCP_2309,A375,10uM,6h
MAPK11,AC1O1EQ5,0.42115411,LINCSKD_31604,VCAP,120 h,LINCSCP_32196,MCF7,10uM,24h
MAPK11,Voriconazole Impurity D,0.42128336,LINCSKD_31604,VCAP,120 h,LINCSCP_22551,HEPG2,10uM,6h
MAPK11,SMR000074300,0.42128347,LINCSKD_31604,VCAP,120 h,LINCSCP_15861,HA1E,10uM,6h
MAPK11,Promethazine,0.42132301,LINCSKD_31604,VCAP,120 h,LINCSCP_30426,MCF7,5uM,24h
MAPK11,SC68376,0.42135122,LINCSKD_31604,VCAP,120 h,LINCSCP_56063,VCAP,10uM,24h
MAPK11,ST024029,0.42135342,LINCSKD_31604,VCAP,120 h,LINCSCP_46183,PC3,10uM,24h
MAPK11,SPECTRUM2_001084,0.42138487,LINCSKD_31604,VCAP,120 h,LINCSCP_50014,PHH,10uM,24h
MAPK11,ACON1_001912,0.42145365,LINCSKD_31604,VCAP,120 h,LINCSCP_294755,VCAP,10uM,24h
MAPK11,BRD-K61051532,0.42147707,LINCSKD_31604,VCAP,120 h,LINCSCP_62903,VCAP,5uM,24h
MAPK11,Seliciclib,0.42153134,LINCSKD_31604,VCAP,120 h,LINCSCP_132039,MCF7,0.37uM,24h
MAPK11,Cilastatin,0.42165091,LINCSKD_31604,VCAP,120 h,LINCSCP_239322,MCF7,10uM,6h
MAPK11,Imatinib,0.4217504,LINCSKD_31604,VCAP,120 h,LINCSCP_151400,PC3,3.33uM,24h
MAPK11,STK139544,0.42185929,LINCSKD_31604,VCAP,120 h,LINCSCP_217030,HCC515,10uM,6h
MAPK11,CHEMBL2141055,0.42186059,LINCSKD_31604,VCAP,120 h,LINCSCP_309888,VCAP,10uM,6h
MAPK11,BRD-K63096635,0.42189394,LINCSKD_31604,VCAP,120 h,LINCSCP_64302,VCAP,5uM,24h
MAPK11,SDZ WAG 994,0.42203549,LINCSKD_31604,VCAP,120 h,LINCSCP_56212,VCAP,10uM,24h
MAPK11,GW501516,0.42206357,LINCSKD_31604,VCAP,120 h,LINCSCP_46945,PC3,10uM,6h
MAPK11,Ascorbyl-Palmitate,0.42209388,LINCSKD_31604,VCAP,120 h,LINCSCP_59154,VCAP,10uM,24h
MAPK11,BRD-K82585779,0.42215173,LINCSKD_31604,VCAP,120 h,LINCSCP_63043,VCAP,5uM,24h
MAPK11,BRD-K07244661,0.42218869,LINCSKD_31604,VCAP,120 h,LINCSCP_63334,VCAP,5uM,24h
MAPK11,Hexamethoxyflavone,0.42242269,LINCSKD_31604,VCAP,120 h,LINCSCP_6919,A549,10uM,24h
MAPK11,BRD-K18972207,0.42258777,LINCSKD_31604,VCAP,120 h,LINCSCP_8782,A549,5uM,24h
MAPK11,BRD-K62768020,0.42274266,LINCSKD_31604,VCAP,120 h,LINCSCP_32210,MCF7,10uM,24h
MAPK11,MLS003429134,0.42282686,LINCSKD_31604,VCAP,120 h,LINCSCP_31288,MCF7,10uM,6h
MAPK11,BRD-K84976438,0.42306719,LINCSKD_31604,VCAP,120 h,LINCSCP_252758,MCF7,10uM,24h
MAPK11,Halcinonide,0.42307163,LINCSKD_31604,VCAP,120 h,LINCSCP_33250,MCF7,10uM,6h
MAPK11,8-Epi-15-d2c-isop,0.42333266,LINCSKD_31604,VCAP,120 h,LINCSCP_191564,A549,10uM,6h
MAPK11,JXPQMHIXNPWEEK-UHFFFAOYSA-N,0.42363787,LINCSKD_31604,VCAP,120 h,LINCSCP_207235,FIBRNPC,10uM,6h
MAPK11,Pelitinib,0.42375749,LINCSKD_31604,VCAP,120 h,LINCSCP_145115,MDAMB231,1.11uM,3h
MAPK11,BRD-K70875408,0.42377408,LINCSKD_31604,VCAP,120 h,LINCSCP_48457,PC3,10uM,24h
MAPK11,BRD-K65750227,0.42380536,LINCSKD_31604,VCAP,120 h,LINCSCP_61265,VCAP,5uM,24h
MAPK11,BRD-K40324831,0.42390945,LINCSKD_31604,VCAP,120 h,LINCSCP_65634,VCAP,10uM,24h
MAPK11,tetrahydropalmatine,0.42406868,LINCSKD_31604,VCAP,120 h,LINCSCP_140999,MCF7,10uM,24h
MAPK11,Diphenylpyraline,0.4241396,LINCSKD_31604,VCAP,120 h,LINCSCP_136587,MCF7,1.11uM,24h
MAPK11,pancuronium,0.42442269,LINCSKD_31604,VCAP,120 h,LINCSCP_141120,MCF7,3.33uM,24h
MAPK11,BRD-K98850601,0.42524515,LINCSKD_31604,VCAP,120 h,LINCSCP_62957,VCAP,5uM,24h
MAPK11,THZ-2-98-01,0.42548715,LINCSKD_31604,VCAP,120 h,LINCSCP_131745,MCF10A,0.37uM,3h
MAPK11,Denbufylline,0.42549651,LINCSKD_31604,VCAP,120 h,LINCSCP_40991,NEU,10uM,24h
MAPK11,Bazedoxifene HCl,0.42552388,LINCSKD_31604,VCAP,120 h,LINCSCP_110264,HELA,3.33uM,24h
MAPK11,MGCD-265,0.42559267,LINCSKD_31604,VCAP,120 h,LINCSCP_12313,BT20,0.5uM,6h
MAPK11,Tamibarotene,0.42564921,LINCSKD_31604,VCAP,120 h,LINCSCP_179362,A375,10uM,6h
MAPK11,SCHEMBL3954849,0.42568429,LINCSKD_31604,VCAP,120 h,LINCSCP_36735,MCF7,1uM,6h
MAPK11,BRD-K90446118,0.4257296,LINCSKD_31604,VCAP,120 h,LINCSCP_42208,NPC,10uM,24h
MAPK11,Pheniramine,0.4258248,LINCSKD_31604,VCAP,120 h,LINCSCP_33678,MCF7,10uM,6h
MAPK11,Kinetin Riboside,0.42584328,LINCSKD_31604,VCAP,120 h,LINCSCP_50688,PL21,10uM,6h
MAPK11,Palbociclib,0.42585493,LINCSKD_31604,VCAP,120 h,LINCSCP_85901,BT20,0.04uM,24h
MAPK11,EX-8678,0.42585828,LINCSKD_31604,VCAP,120 h,LINCSCP_111832,HEPG2,0.37uM,24h
MAPK11,4-Iodo-6-phenylpyrimidine,0.42599416,LINCSKD_31604,VCAP,120 h,LINCSCP_54921,THP1,40uM,6h
MAPK11,A-443654,0.42612227,LINCSKD_31604,VCAP,120 h,LINCSCP_111736,HEPG2,0.37uM,24h
MAPK11,RS-23597-190,0.42613361,LINCSKD_31604,VCAP,120 h,LINCSCP_288330,TYKNU,100uM,6h
MAPK11,AM-92016,0.42618684,LINCSKD_31604,VCAP,120 h,LINCSCP_50138,PHH,10uM,24h
MAPK11,"N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",0.42626065,LINCSKD_31604,VCAP,120 h,LINCSCP_20402,HCC515,10uM,6h
MAPK11,ZINC68199948,0.4265076,LINCSKD_31604,VCAP,120 h,LINCSCP_57135,VCAP,10uM,6h
MAPK11,SCHEMBL17052537,0.42655716,LINCSKD_31604,VCAP,120 h,LINCSCP_111666,HEPG2,0.04uM,24h
MAPK11,Atomoxetine,0.42656802,LINCSKD_31604,VCAP,120 h,LINCSCP_14034,HA1E,10uM,24h
MAPK11,amisulpride,0.42702716,LINCSKD_31604,VCAP,120 h,LINCSCP_104398,HELA,0.04uM,24h
MAPK11,TPCA-1,0.4270586,LINCSKD_31604,VCAP,120 h,LINCSCP_21704,HEPG2,10uM,6h
MAPK11,CHEMBL1290246,0.4270821,LINCSKD_31604,VCAP,120 h,LINCSCP_26381,HT29,10uM,6h
MAPK11,BRD-K27720649,0.42721564,LINCSKD_31604,VCAP,120 h,LINCSCP_61758,VCAP,5uM,24h
MAPK11,MLS002703291,0.42737541,LINCSKD_31604,VCAP,120 h,LINCSCP_22134,HEPG2,10uM,6h
MAPK11,MLS003129746,0.42751823,LINCSKD_31604,VCAP,120 h,LINCSCP_298915,VCAP,5uM,6h
MAPK11,(S)-Tipifarnib,0.42807055,LINCSKD_31604,VCAP,120 h,LINCSCP_51180,RMUGS,10uM,6h
MAPK11,Hydrastine,0.42814256,LINCSKD_31604,VCAP,120 h,LINCSCP_32864,MCF7,10uM,24h
MAPK11,BIX01294,0.42818856,LINCSKD_31604,VCAP,120 h,LINCSCP_146870,NEU,0.37uM,24h
MAPK11,BRD-K15392449,0.42828486,LINCSKD_31604,VCAP,120 h,LINCSCP_38285,MCF7,1uM,6h
MAPK11,16Beta-bromoandrosterone,0.42835408,LINCSKD_31604,VCAP,120 h,LINCSCP_15464,HA1E,10uM,24h
